,clusters,Latitude,Longitude,geometry
487,2,16.179605,120.47146699999999,POINT (120.471467 16.179605)
488,2,16.813610999999998,120.418889,POINT (120.418889 16.813611)
489,0,17.946922,120.50697,POINT (120.50697 17.946922)
491,0,17.133928,120.49196,POINT (120.49196 17.133928)
492,2,16.673773,120.41249599999999,POINT (120.412496 16.673773)
493,2,16.128418,120.559715,POINT (120.559715 16.128418)
494,2,16.77138889,120.40694440000001,POINT (120.4069444 16.77138889)
495,1,16.577644,120.333716,POINT (120.333716 16.577644)
496,0,17.812110999999998,120.44773899999998,POINT (120.447739 17.812111)
497,0,17.622179,120.43028999999999,POINT (120.43029 17.622179)
498,0,16.832617000000003,120.361876,POINT (120.361876 16.832617)
499,2,15.826389,120.285,POINT (120.285 15.826389)
500,2,18.580725,120.782875,POINT (120.782875 18.580725)
501,0,18.51241445,120.64384299999999,POINT (120.643843 18.51241445)
502,0,17.33367,120.494194,POINT (120.494194 17.33367)
503,0,16.518942000000003,120.442231,POINT (120.442231 16.518942)
504,2,16.054764000000002,119.86466200000001,POINT (119.864662 16.054764)
505,2,17.5751579,120.3863831,POINT (120.3863831 17.5751579)
506,2,17.574295000000003,120.3835744,POINT (120.3835744 17.574295)
507,0,16.84666667,120.3911111,POINT (120.3911111 16.84666667)
508,2,17.610025,120.388603,POINT (120.388603 17.610025)
510,0,16.952042000000002,120.601578,POINT (120.601578 16.952042)
512,0,17.374589999999998,120.50843,POINT (120.50843 17.37459)
513,0,17.24187778,120.42470279999999,POINT (120.4247028 17.24187778)
514,2,18.18646111,120.58245559999999,POINT (120.5824556 18.18646111)
515,0,16.792854000000002,120.44441,POINT (120.44441 16.792854)
516,2,16.804933,120.44053799999999,POINT (120.440538 16.804933)
517,0,18.234599,120.616037,POINT (120.616037 18.234599)
518,0,16.023905,120.747726,POINT (120.747726 16.023905)
520,0,17.658909,120.38481100000001,POINT (120.384811 17.658909)
521,0,16.095773,119.923107,POINT (119.923107 16.095773)
522,0,16.657018,120.42624199999999,POINT (120.426242 16.657018)
523,0,18.2525,120.56,POINT (120.56 18.2525)
524,2,16.0766,120.055,POINT (120.055 16.0766)
525,2,16.43120833,120.3457361,POINT (120.3457361 16.43120833)
526,2,18.36207222,120.6041528,POINT (120.6041528 18.36207222)
527,2,16.067813,120.66854199999999,POINT (120.668542 16.067813)
528,0,15.88804,120.63102099999999,POINT (120.631021 15.88804)
529,2,15.984748999999999,120.81501440000001,POINT (120.8150144 15.984749)
530,2,16.49833889,120.37120279999999,POINT (120.3712028 16.49833889)
531,1,16.109993,120.112066,POINT (120.112066 16.109993)
532,2,15.904194,120.799581,POINT (120.799581 15.904194)
533,0,16.811197,120.359799,POINT (120.359799 16.811197)
535,2,15.6903,120.334053,POINT (120.334053 15.6903)
536,2,16.1208,119.89,POINT (119.89 16.1208)
537,1,16.018056,120.515,POINT (120.515 16.018056)
538,0,18.344635999999998,120.74188899999999,POINT (120.741889 18.344636)
539,2,15.912859,120.817217,POINT (120.817217 15.912859)
540,0,15.715,120.335278,POINT (120.335278 15.715)
542,0,17.64711111,120.39721670000002,POINT (120.3972167 17.64711111)
543,2,16.52494167,120.3811389,POINT (120.3811389 16.52494167)
544,2,16.075008999999998,120.66766399999999,POINT (120.667664 16.075009)
545,2,16.156807,120.521065,POINT (120.521065 16.156807)
548,0,17.368654,120.498005,POINT (120.498005 17.368654)
549,2,16.736773,120.364299,POINT (120.364299 16.736773)
550,2,16.666092000000003,120.38948400000001,POINT (120.389484 16.666092)
551,0,17.561142,120.402222,POINT (120.402222 17.561142)
552,1,17.425933999999998,120.45933500000001,POINT (120.459335 17.425934)
553,0,18.265891,120.585823,POINT (120.585823 18.265891)
554,2,16.046473000000002,119.856674,POINT (119.856674 16.046473)
555,0,15.75,120.3125,POINT (120.3125 15.75)
556,0,16.150356,120.45001299999998,POINT (120.450013 16.150356)
557,1,15.94497222,120.52197220000001,POINT (120.5219722 15.94497222)
558,2,16.269927,120.36036000000001,POINT (120.36036 16.269927)
559,2,15.91863889,120.4361639,POINT (120.4361639 15.91863889)
560,2,16.117685,120.009818,POINT (120.009818 16.117685)
561,2,15.949310999999998,120.226919,POINT (120.226919 15.949311)
562,2,15.769701999999999,120.38851299999999,POINT (120.388513 15.769702)
565,2,15.735732,120.347315,POINT (120.347315 15.735732)
566,2,17.337103,120.509079,POINT (120.509079 17.337103)
567,2,15.886691,120.405749,POINT (120.405749 15.886691)
568,0,15.89546944,120.40865829999998,POINT (120.4086583 15.89546944)
569,2,18.1873,120.559,POINT (120.559 18.1873)
570,1,17.651712,120.38453700000001,POINT (120.384537 17.651712)
571,1,16.0171,120.54411670000002,POINT (120.5441167 16.0171)
572,2,16.02333333,120.37833329999998,POINT (120.3783333 16.02333333)
573,0,16.081713,119.922684,POINT (119.922684 16.081713)
574,2,18.266595000000002,120.64591440000001,POINT (120.6459144 18.266595)
575,0,16.099871,120.740595,POINT (120.740595 16.099871)
576,2,17.577967,120.36069499999999,POINT (120.360695 17.577967)
577,0,17.944295,120.706478,POINT (120.706478 17.944295)
578,2,15.96171389,120.43279170000001,POINT (120.4327917 15.96171389)
579,2,15.95599,120.723175,POINT (120.723175 15.95599)
580,0,15.962648999999999,119.764366,POINT (119.764366 15.962649)
581,2,15.809014000000001,120.466823,POINT (120.466823 15.809014)
582,2,16.061089000000003,120.54018400000001,POINT (120.540184 16.061089)
583,0,16.957354000000002,120.487755,POINT (120.487755 16.957354)
584,2,17.79384722,120.45691670000001,POINT (120.4569167 17.79384722)
585,2,17.78885833,120.45799720000001,POINT (120.4579972 17.78885833)
586,2,16.941383,120.465446,POINT (120.465446 16.941383)
587,2,18.27624167,120.58743329999999,POINT (120.5874333 18.27624167)
588,0,16.928953,120.469307,POINT (120.469307 16.928953)
589,0,18.136488,120.67635800000001,POINT (120.676358 18.136488)
590,0,18.1192,120.652,POINT (120.652 18.1192)
591,0,16.070335,120.76524199999999,POINT (120.765242 16.070335)
592,2,15.97694444,120.6011111,POINT (120.6011111 15.97694444)
593,2,16.331111,119.995833,POINT (119.995833 16.331111)
594,1,17.237778,120.456551,POINT (120.456551 17.237778)
595,0,17.611148999999997,120.42853500000001,POINT (120.428535 17.611149)
596,2,16.342852,119.89261599999999,POINT (119.892616 16.342852)
597,0,16.070846,120.790989,POINT (120.790989 16.070846)
598,0,17.991738,120.734439,POINT (120.734439 17.991738)
599,1,16.066702,120.093956,POINT (120.093956 16.066702)
600,0,15.670344,120.32429499999999,POINT (120.324295 15.670344)
602,0,17.481406,120.561874,POINT (120.561874 17.481406)
603,2,16.606205,120.353435,POINT (120.353435 16.606205)
604,0,17.858960999999997,120.504995,POINT (120.504995 17.858961)
605,2,16.887504999999997,120.44823000000001,POINT (120.44823 16.887505)
606,0,18.290589999999998,120.59908200000001,POINT (120.599082 18.29059)
607,1,15.838719000000001,120.82638,POINT (120.82638 15.838719)
608,2,16.256191,120.47039699999999,POINT (120.470397 16.256191)
609,0,17.80701667,120.49678329999999,POINT (120.4967833 17.80701667)
610,0,17.9791,120.655,POINT (120.655 17.9791)
611,0,17.40299722,120.4919639,POINT (120.4919639 17.40299722)
612,2,16.898443,120.418617,POINT (120.418617 16.898443)
613,0,17.5474,120.37799999999999,POINT (120.378 17.5474)
614,1,15.5636,120.39299999999999,POINT (120.393 15.5636)
615,2,16.234438,119.834427,POINT (119.834427 16.234438)
616,0,18.187956,120.72491399999998,POINT (120.724914 18.187956)
617,0,15.868602,120.645921,POINT (120.645921 15.868602)
618,2,17.167757,120.441574,POINT (120.441574 17.167757)
619,2,17.080714999999998,120.477097,POINT (120.477097 17.080715)
620,0,16.070304,120.765274,POINT (120.765274 16.070304)
621,2,16.042547,120.811035,POINT (120.811035 16.042547)
622,2,16.0097837,120.3581429,POINT (120.3581429 16.0097837)
623,0,16.590076999999997,120.430072,POINT (120.430072 16.590077)
624,0,17.594046,120.350174,POINT (120.350174 17.594046)
625,0,17.647753,120.368453,POINT (120.368453 17.647753)
626,1,18.149133,120.532634,POINT (120.532634 18.149133)
627,2,15.95323889,120.46168610000001,POINT (120.4616861 15.95323889)
628,1,15.982270000000002,120.495903,POINT (120.495903 15.98227)
629,2,16.01447778,120.61621389999999,POINT (120.6162139 16.01447778)
630,0,17.186572,120.483574,POINT (120.483574 17.186572)
631,0,18.286113,120.585398,POINT (120.585398 18.286113)
633,2,16.006148,120.31903999999999,POINT (120.31904 16.006148)
634,1,15.900253,120.80001399999999,POINT (120.800014 15.900253)
635,2,16.069863,120.612578,POINT (120.612578 16.069863)
636,2,16.82305556,120.44055559999998,POINT (120.4405556 16.82305556)
637,2,16.042614,120.321747,POINT (120.321747 16.042614)
638,2,16.02920833,120.51540559999998,POINT (120.5154056 16.02920833)
639,2,15.86376944,120.3373361,POINT (120.3373361 15.86376944)
640,1,15.944722,120.300556,POINT (120.300556 15.944722)
641,0,16.146991,119.78793,POINT (119.78793 16.146991)
642,1,15.727014000000002,120.282623,POINT (120.282623 15.727014)
643,2,16.076681,120.055008,POINT (120.055008 16.076681)
644,2,17.174165,120.434728,POINT (120.434728 17.174165)
645,2,16.038263,120.283496,POINT (120.283496 16.038263)
646,2,16.037076000000003,120.28993999999999,POINT (120.28994 16.037076)
647,2,15.8463,120.272,POINT (120.272 15.8463)
648,1,16.51061667,120.33109440000001,POINT (120.3310944 16.51061667)
649,0,16.157217000000003,120.522256,POINT (120.522256 16.157217)
651,0,16.082579,119.927524,POINT (119.927524 16.082579)
652,2,15.998056,120.293889,POINT (120.293889 15.998056)
653,1,15.97661667,120.57144440000002,POINT (120.5714444 15.97661667)
654,2,15.818548999999999,120.354573,POINT (120.354573 15.818549)
655,0,18.070324,120.619828,POINT (120.619828 18.070324)
656,0,17.907564999999998,120.57086899999999,POINT (120.570869 17.907565)
657,0,17.5557,120.397,POINT (120.397 17.5557)
658,0,16.08696,120.59274199999999,POINT (120.592742 16.08696)
659,0,15.843585000000001,120.632173,POINT (120.632173 15.843585)
660,0,16.158070000000002,120.49315700000001,POINT (120.493157 16.15807)
661,0,17.718854999999998,120.482399,POINT (120.482399 17.718855)
662,2,15.990364999999999,120.546374,POINT (120.546374 15.990365)
663,0,17.4594,120.464,POINT (120.464 17.4594)
664,0,16.584501,120.45018799999998,POINT (120.450188 16.584501)
665,0,17.748592000000002,120.434853,POINT (120.434853 17.748592)
666,0,16.08648056,120.7287167,POINT (120.7287167 16.08648056)
669,2,15.907694000000001,120.4813,POINT (120.4813 15.907694)
670,2,16.028835,120.29691899999999,POINT (120.296919 16.028835)
671,2,16.594967,120.30566200000001,POINT (120.305662 16.594967)
672,2,16.03732,120.774055,POINT (120.774055 16.03732)
674,2,17.188168,120.44638,POINT (120.44638 17.188168)
675,1,17.187177,120.446146,POINT (120.446146 17.187177)
678,2,16.313735,120.00953999999999,POINT (120.00954 16.313735)
679,2,16.84271,120.402643,POINT (120.402643 16.84271)
680,0,17.550144500000002,120.385173,POINT (120.385173 17.5501445)
685,2,16.024612,120.200668,POINT (120.200668 16.024612)
686,0,17.601889,120.41496299999999,POINT (120.414963 17.601889)
687,0,17.57305556,120.3913889,POINT (120.3913889 17.57305556)
689,2,17.024906,120.452712,POINT (120.452712 17.024906)
691,2,16.05583889,120.6159111,POINT (120.6159111 16.05583889)
692,0,16.310422,120.414501,POINT (120.414501 16.310422)
693,0,18.118985000000002,120.674329,POINT (120.674329 18.118985)
694,2,15.907947,120.65208100000001,POINT (120.652081 15.907947)
695,0,15.90871111,120.66986670000001,POINT (120.6698667 15.90871111)
696,2,15.89988333,120.5395139,POINT (120.5395139 15.89988333)
697,2,16.03811445,120.31607199999999,POINT (120.316072 16.03811445)
699,2,17.904863,120.47498600000002,POINT (120.474986 17.904863)
700,2,15.93489,120.619901,POINT (120.619901 15.93489)
701,2,16.031370199999998,120.3498905,POINT (120.3498905 16.0313702)
702,2,16.091071,119.90113500000001,POINT (119.901135 16.091071)
703,0,18.16684444,120.73334720000001,POINT (120.7333472 18.16684444)
704,2,15.98895,120.814676,POINT (120.814676 15.98895)
705,0,16.774664,120.35291200000002,POINT (120.352912 16.774664)
706,2,16.623338,120.486065,POINT (120.486065 16.623338)
707,0,18.002026,120.66748100000001,POINT (120.667481 18.002026)
708,2,15.896129,120.63223500000001,POINT (120.632235 15.896129)
709,2,15.8845,120.598,POINT (120.598 15.8845)
710,0,17.752489,120.467079,POINT (120.467079 17.752489)
711,1,15.889370999999999,120.862968,POINT (120.862968 15.889371)
713,1,15.97454722,120.4426639,POINT (120.4426639 15.97454722)
714,2,15.964857,120.636597,POINT (120.636597 15.964857)
715,2,15.94670278,120.6284722,POINT (120.6284722 15.94670278)
716,2,16.345,119.979444,POINT (119.979444 16.345)
717,0,16.023936,120.747823,POINT (120.747823 16.023936)
718,2,18.38205556,120.598925,POINT (120.598925 18.38205556)
719,0,15.775,120.41555600000001,POINT (120.415556 15.775)
721,0,18.33685556,120.68258610000001,POINT (120.6825861 18.33685556)
723,2,15.982129,120.602356,POINT (120.602356 15.982129)
724,2,15.821992999999999,120.2492,POINT (120.2492 15.821993)
725,0,16.120641,120.470674,POINT (120.470674 16.120641)
726,2,15.922695999999998,120.650997,POINT (120.650997 15.922696)
727,0,16.083404,120.61181,POINT (120.61181 16.083404)
729,2,16.072495,120.44112,POINT (120.44112 16.072495)
730,2,17.235868,120.471115,POINT (120.471115 17.235868)
731,0,17.461538,120.553688,POINT (120.553688 17.461538)
732,2,16.47165,120.34958610000001,POINT (120.3495861 16.47165)
733,0,16.25181445,120.484788,POINT (120.484788 16.25181445)
734,2,16.265054,120.409625,POINT (120.409625 16.265054)
735,2,15.740278,120.32777800000001,POINT (120.327778 15.740278)
736,2,16.471742000000003,120.349604,POINT (120.349604 16.471742)
737,0,15.893217000000002,120.771851,POINT (120.771851 15.893217)
738,0,18.21638889,120.57722220000001,POINT (120.5772222 18.21638889)
739,0,18.2683468,120.5724862,POINT (120.5724862 18.2683468)
741,1,15.79681,120.43943,POINT (120.43943 15.79681)
742,0,16.879319,120.47227,POINT (120.47227 16.879319)
743,2,16.01506389,120.57485829999999,POINT (120.5748583 16.01506389)
744,0,18.23518611,120.56298059999999,POINT (120.5629806 18.23518611)
745,2,15.96954444,120.49894170000002,POINT (120.4989417 15.96954444)
746,2,17.964673,120.66001299999999,POINT (120.660013 17.964673)
747,2,16.223722,120.45005900000001,POINT (120.450059 16.223722)
748,2,18.19537222,120.59288889999999,POINT (120.5928889 18.19537222)
749,1,15.796218,120.38686100000001,POINT (120.386861 15.796218)
750,0,18.084231,120.81128600000001,POINT (120.811286 18.084231)
751,1,16.612707999999998,120.31258400000002,POINT (120.312584 16.612708)
752,0,17.2149,120.423375,POINT (120.423375 17.2149)
754,2,15.838747,119.914978,POINT (119.914978 15.838747)
755,1,16.291965,119.911224,POINT (119.911224 16.291965)
756,0,17.79755833,120.50814720000001,POINT (120.5081472 17.79755833)
757,1,16.342833,119.89263899999999,POINT (119.892639 16.342833)
758,2,18.15312778,120.5955222,POINT (120.5955222 18.15312778)
759,2,16.272028,119.892769,POINT (119.892769 16.272028)
760,1,15.79011,120.376806,POINT (120.376806 15.79011)
761,1,15.78115,120.35635400000001,POINT (120.356354 15.78115)
762,2,18.619241,120.83717800000001,POINT (120.837178 18.619241)
763,2,16.190645,120.514096,POINT (120.514096 16.190645)
764,0,15.776395,120.284676,POINT (120.284676 15.776395)
765,2,18.18469722,120.537975,POINT (120.537975 18.18469722)
766,1,15.99777778,120.59194440000002,POINT (120.5919444 15.99777778)
767,1,15.921648999999999,120.20729299999999,POINT (120.207293 15.921649)
768,2,18.160616,120.57575600000001,POINT (120.575756 18.160616)
769,1,16.190497,119.976242,POINT (119.976242 16.190497)
770,2,16.132989000000002,119.83691200000001,POINT (119.836912 16.132989)
772,0,15.943667999999999,120.83901499999999,POINT (120.839015 15.943668)
773,2,16.722586,120.353324,POINT (120.353324 16.722586)
776,1,16.252773,119.802231,POINT (119.802231 16.252773)
777,2,16.983448000000003,120.719706,POINT (120.719706 16.983448)
778,2,16.07036944,120.58847220000001,POINT (120.5884722 16.07036944)
779,0,17.442678,120.512405,POINT (120.512405 17.442678)
780,2,15.841110999999998,120.38305600000001,POINT (120.383056 15.841111)
781,1,16.275057,119.80900600000001,POINT (119.809006 16.275057)
782,2,15.91979722,120.37535829999999,POINT (120.3753583 15.91979722)
783,2,18.039817000000003,120.55565700000001,POINT (120.555657 18.039817)
786,2,16.95212,120.749496,POINT (120.749496 16.95212)
787,2,16.936336999999998,120.745377,POINT (120.745377 16.936337)
789,2,15.877398999999999,120.769658,POINT (120.769658 15.877399)
790,2,17.11853,120.472939,POINT (120.472939 17.11853)
791,0,15.975192000000002,119.80693799999999,POINT (119.806938 15.975192)
792,0,15.97661667,120.57144440000002,POINT (120.5714444 15.97661667)
793,2,16.792964,120.444441,POINT (120.444441 16.792964)
794,0,18.001967,120.66741,POINT (120.66741 18.001967)
795,0,16.070273,120.76524199999999,POINT (120.765242 16.070273)
796,0,17.7666,120.495,POINT (120.495 17.7666)
797,1,16.34593056,120.359225,POINT (120.359225 16.34593056)
798,0,17.199887,120.45003999999999,POINT (120.45004 17.199887)
799,2,16.249626,120.49392900000001,POINT (120.493929 16.249626)
800,2,16.313231,119.897102,POINT (119.897102 16.313231)
801,0,17.123848000000002,120.50743899999999,POINT (120.507439 17.123848)
802,0,18.013745999999998,120.602173,POINT (120.602173 18.013746)
803,1,16.26052778,120.39596670000002,POINT (120.3959667 16.26052778)
805,2,18.240639,120.576002,POINT (120.576002 18.240639)
806,2,16.247792999999998,119.81307199999999,POINT (119.813072 16.247793)
807,1,16.237126999999997,119.806122,POINT (119.806122 16.237127)
808,2,17.798594,120.417074,POINT (120.417074 17.798594)
809,2,17.680504,120.40756999999999,POINT (120.40757 17.680504)
810,0,18.302595999999998,120.61616200000002,POINT (120.616162 18.302596)
811,2,17.892644,120.445388,POINT (120.445388 17.892644)
815,0,16.386079000000002,120.45794099999999,POINT (120.457941 16.386079)
818,2,16.608334,120.43944499999999,POINT (120.439445 16.608334)
